FirstName,MiddleName,LastName,CustomerID,Address,PostalCode,Email,Phone,DOB,SignupDate,Gender,AnnualIncome,CustomerSegment,LastPurchaseAmount,LifetimeValue,EmailOptIn
Fatima,,Wang,100246,"33, 1st Main, Chennai, Tamil Nadu",940388,fatima.wang@gmail.com,0077390599,2002-07-28,2018-08-03,M,109497.28,Bronze,9672.3,160241.6,N/A
Noah,R,Dasgupta_,103012,"48, Cross St, Chandigarh, Punjab",52580,noah.dasgupta_@example.com,97660 22715,1954-10-19,1986-09-03,M,1292066.14,Gold,42225.84,618204.83,N/A
Raj,Na,Reddy,101976,"49, Cross St, Bengaluru, Karnataka",478413,raj.reddy@corporate.co,40850 40285,1948-08-15,2021-05-06,female,453098.13,New,10361.08,39506.36,
Chen,Devi,Dasgupta,101782,"100, MG Road, Ahmedabad, Gujarat",225502,chen.dasgupta@yahoo.com,+91-4385671818,1996-02-22,2012-04-05,Unknown,144874.44,Occasional,33883.83,585898.55,n
Oliver,,Das,101814,"209, Station Rd PO Box 2874, Kolkata, West Bengal",250107,oliver.das@mail.biz,0254179261,1985-03-29,2004-01-18,F,1246931.86,Bronze,26914.99,145554.36,N/A
Oliver,M,Johnson,100629,"9, Ring Road PO Box 2391, Chandigarh, Punjab",122716,oliverjohnson@hotmailcom,64997 21465,1988-01-26,2024-09-29,M,306380.41,Platinum,41195.09,793459.95,0
Aarav,,Khan,100349,"57, 1st Main, Surat, Gujarat",,aarav.khan@corporate.co,13674 76675,1961-11-13,2002-01-11,F,1773380.74,Loyal,24390.41,436431.93,maybe
Emma,,Patel,104534,"26, Station Rd, Surat, Gujarat",652993,emma.patel@corporate.co,6980541972,1994-02-10,2010-01-23,M,1435249.88,New,638.76,3490.85,1
Naveen,,Smith,103938,"241, 1st Main, Bengaluru, Karnataka",361448,naveen.smith@mail.biz,95113 31936,2007-07-23,2023-01-30,M,282005.79,Occasional,27995.12,167834.53,N
Emma,R,Nair,104721,"172, Business Park, Surat, Gujarat",376963,emma.naircorporate.co,5886752025,1997-09-25,2015-06-20,Female,935149.15,Platinum,0.0,-73.61,FALSE
Carlos,S,Patel,102610,"150, Cross St, Chandigarh, Punjab",915756,carlos.patel@corporate.co,22605 41084,1981-11-25,2012-03-12,M,262200.93,New,37403.6,89354.28,
Naveen2,A,Das,102687,"34, Business Park, Surat, Gujarat",460269,naveen2.das@corporate.co,1038980797,1945-08-23,1973-07-19,male,928939.96,Gold,13334.41,28935.72,maybe
David,,Dasgupta,101256,"247, Industrial Area, New Delhi, Delhi",929923,david.dasgupta@mail.biz,6852407653,1974-02-14,2006-09-14,M,1865718.79,Platinum,21696.15,374397.71,maybe
Raj,Kr,Lee,102524,"1, Temple Rd, Kolkata, West Bengal",788938,raj.lee@hotmail.com,9381950433,1988-03-12,2017-04-29,M,812447.76,Occasional,0.0,164.73,N
Meera,L,Singh,103735,"148, Cross St, Hyderabad, Telangana",517238,meera.singh@corporate.co,6149371660,1959-06-22,1999-12-21,F,956775.93,New,16678.1,67870.28,N/A
Kumar,,Nair,101647,"55, 1st Main, Surat, Gujarat",232230,kumar.nair@mail.biz,+91-1696291242,1944-12-15,1973-12-23,M,1046246.6,Gold,2730.4,31365.48,Y
Ananya,K,Sharma,104545,"28, Park Street, Jaipur, Rajasthan",608245,ananya.sharmamail.biz,56497 81432,1989-09-12,2021-04-11,M,1254602.29,Occasional,26060.37,60071.16,N/A
Kumar,B,Brown,100829," 106, MG Road, Surat, Gujarat   ",126974,kumar.brown@mail.biz,1550603155,1959-08-06,1958-10-21,M,1529550.81,Occasional,10293.17,148859.89,N
Fatima,Kr,Patel,104546,"5, 1st Main, New Delhi, Delhi",678652,fatima.patel@corporate.co,8287961984,1963-06-09,2002-05-20,Male,1310477.86,Silver,13016.27,216736.36,
Raj,R,Brown,102381,"66, Church St, Bengaluru, Karnataka",468509,raj.brown@yahoo.com,1063529192,1984-07-22,2011-03-31,female,156950.17,Occasional,0.0,214.18,FALSE
Emma,,Lee,101114,"12, Church St PO Box 4371, New Delhi, Delhi",902650,emma.leegmail.com,7029832716,1950-01-22,1949-01-13,Male,753309.3,Bronze,27226.21,476683.38,y
Sneha,L,Patel,102986," 139, Sector 18, Surat, Gujarat   ",,sneha.patel@corporate.co,+91-4131976196,1973-10-18,1996-03-23,F,1739919.65,Silver,16268.68,51505.66,1
Emma,,Fernandez,104146,"246, Lake View, Surat, Gujarat",317786,emma.fernandez@yahoo.com,2845646349,1968-05-17,1995-05-18,M,1121855.99,Silver,22781.45,187484.7,Y
Kumar,,Dasgupta,100975,"42, Station Rd, Surat, Gujarat",937335,kumar.dasgupta@example.com,8958355302,1951-08-19,1948-12-05,F,1080544.02,Gold,37369.96,425282.82,
Fatima,,Iyer,104681,"102, Business Park, Ahmedabad, Gujarat",217851,fatima.iyer@hotmail.com,52294 80781,1984-09-06,2001-01-23,Male,1403697.27,Loyal,18362.32,95298.38,N
David,Kr,Wang,101780,"242, Cross St, Mumbai, Maharashtra",224907,david.wang@hotmail.com,96387184,1981-02-11,2020-10-25,Female,64575.2,Silver,2314.52,2787.59,
Sara,,Das,100361,"76, Lake View, Bengaluru, Karnataka",856037,sara.das@hotmail.com,65188 06236,1998-12-29,2014-12-14,F,849659.54,Platinum,15079.13,26128.77,n
Karthik,,Das,CUST-1XSRQO,"50, 1st Main, Mumbai, Maharashtra",476466,,25370 00015,1953-03-14,2015-05-30,F,600978.78,Gold,18341.56,277388.9,Yes
Ananya,,Johnson,101901,"121, Ring Road, Kolkata, West Bengal",795342,,8699044362,1946-05-21,1966-09-11,F,1392174.95,Gold,4583.1,,
Rohit,V,Brown,104364,"126, Ring Road, Surat, Gujarat",913330,rohitbrown@mailbiz,+91-3310890952,1952-01-17,2002-04-02,Female,798700.82,Silver,46256.33,900924.5,
Oliver8,P,Dasgupta,101158,"10, Church St, Jaipur, Rajasthan",397488,oliver8.dasgupta@yahoo.com,2969597226,1991-08-21,2010-01-20,female,1109379.89,Bronze,28849.78,454309.32,FALSE
Oliver,K,Smith Jr.,101409,"143, Park Street, Pune, Maharashtra",361990,oliver.smith@corporate.co,2891010500,1968-12-24,2025-07-15,M,1133914.7,Silver,42046.6,164202.69,N
Priya,A,Gonzalez,101412,"97, Ring Road, Mumbai, Maharashtra",598395,priya.gonzalez@corporate.co,2783709117,1977-11-06,2014-10-10,M,51059.82,Loyal,9211.83,167844.24,Y
Oliver,,Thomas,101720,"220, Church St, New Delhi, Delhi",,oliver.thomas@example.com,4431730584,1968-06-23,1997-02-09,F,64466.07,New,33158.98,593322.36,TRUE
Michael,,Fernandez,100339,"14, Sector 18, Chandigarh, Punjab",931141,michael.fernandez@mail.biz,98333 70527,1961-09-09,2024-04-20,male,249292.03,Gold,45811.7,530711.72,
John,,Singh,103948,"112, Lake View, New Delhi, Delhi",185982,john.singh@yahoo.com,9765897238,1994-12-30,2013-11-01,Male,718223.79,Gold,41390.97,147783.08,N
John,,Gupta-,104740,"124, MG Road, Jaipur, Rajasthan",743902,john.gupta-@corporate.co,5856415346,1964-12-13,2003-01-08,Male,1269016.7,New,15435.96,96867.1,y
Liu,,Nair,103916,"1, Lake View PO Box 9894, Hyderabad, Telangana",548323,liu.nair@corporate.co,18719 89421,1962-10-20,1982-04-08,male,181055.76,New,0.0,18.62,y
Amit,P,Smith,102227,"16, MG Road, Bengaluru, Karnataka",878616,amit.smith@hotmail.com,3520201845,1982-07-14,2021-08-19,M,813651.86,Platinum,10367.69,81694.46,FALSE
Liu,,Dasgupta,100114,"114, Church St, Chennai, Tamil Nadu",927607,liu.dasgupta@yahoo.com,4970341972,1971-09-05,2003-04-01,M,640718.09,Gold,48774.51,,
Chen,M,Gupta Jr.,103945,"113, Ring Road, Bengaluru, Karnataka",198017,chen.gupta@yahoo.com,27335 81276,1957-05-21,2022-08-06,Male,311329.96,Occasional,43972.29,544827.92,
Ananya,,Nair,100710,"77, Industrial Area, Bengaluru, Karnataka",578819,ananya.nair@hotmail.com,4706827224,1956-05-24,2014-08-20,F,606117.42,Loyal,12875.2,128113.58,
Carlos,,Nair,102402,"44, Lake View, Bengaluru, Karnataka",407298,carlos.nair@hotmail.com,0954941811,1893-03-12,1886-09-26,male,1091119.64,Platinum,9687.66,150679.22,
Priya,,Singh,102438,"55, Temple Rd, Chennai, Tamil Nadu",596601,Priya71@corporate.co,8853869156,1894-03-09,1980-08-05,Female,1905094.45,New,11449.07,116378.28,N/A
John,R,Das,104830,"175, Cross St, Hyderabad, Telangana",574451,john.das@yahoo.com,8955649127,2000-01-12,2016-03-14,female,707937.1,Occasional,40092.3,716500.26,N/A
Amit,Na,Nair Jr.,103202,"224, Ring Road, Chandigarh, Punjab",304370,amit.nair@gmail.com,0247858087,1955-09-29,1991-03-03,F,1309685.0,Occasional,33636.06,366847.3,
Amit,S,Wilson,101154,"24, Temple Rd PO Box 681, Kolkata, West Bengal",502578,amit.wilson@example.com,9631396660,1980-04-26,1998-02-27,M,1409021.48,Occasional,3449.58,28294.13,TRUE
CHEN,,Das,101768,"242, MG Road, Bengaluru, Karnataka",942705,chen.das@mail.biz,94046 11199,1948-12-25,1972-02-26,Female,276718.97,Bronze,41379.31,397270.44,
Raj,Na,Wang,104757,"16, MG Road PO Box 4200, Ahmedabad, Gujarat",892226,raj.wang@hotmail.com,2198684871,1972-05-10,1968-04-26,female,50139.69,New,9518.16,150251.08,0
Michael,,Johnson,102326,"250, Lake View, Jaipur, Rajasthan",963639,michael.johnson@gmail.com,0350111053,2027-05-14,2025-04-02,male,204935.89,Loyal,24954.09,30159.83,Yes
 Karthik ,Kr,Thomas,103313,"111, Station Rd, Hyderabad, Telangana",382750,karthik.thomas@gmail.com,,1969-12-18,2015-10-06,female,1964332.68,Loyal,7579.05,32393.41,
Amit,,Fernandez,101812,"152, Park Street, Surat, Gujarat",800438,amit.fernandez@example.com,38914 26807,1952-10-21,1985-07-25,Female,1451183.23,Platinum,9725.08,51497.51,Y
Sowmya,R,Gupta,102957,"70, Business Park, Surat, Gujarat",819273,sowmya.gupta@yahoo.com,87374 18540,2000-04-10,2022-04-30,Female,1846655.28,Silver,35767.9,631621.1,1
Karthik,S,Khan,102300,"63, 1st Main, Bengaluru, Karnataka",616083,Karthik5@mail.biz,9808059363,2000-01-09,1991-11-29,F,722471.78,Gold,17830.58,280226.39,N/A
Kumar,T,Brown,103059,"81, MG Road PO Box 1930, Bengaluru, Karnataka",909727,kumar.brown@gmail.com,23461 25726,1954-08-21,1977-01-22,M,1429483.23,Occasional,23824.3,403572.53,
Isha,S,Wang,101287," 144, Business Park, Hyderabad, Telangana   ",501132,isha.wang@example.com,01874 97002,1963-09-29,1999-01-31,M,1680275.29,Silver,21208.49,37247.17,maybe
Kumar,,Khan,104610,"142, 1st Main, Kolkata, West Bengal",800496,kumar.khan@mail.biz,6040739612,1968-05-29,1987-11-01,F,75501.24,Platinum,41207.62,578701.39,
Liu,Devi,Nair,101164,"176, Church St, Ahmedabad, Gujarat",663592,liu.nair@gmail.com,1607845084,1991-11-10,2008-06-04,female,813591.52,Silver,9586.71,120988.11,maybe
Oliver,H,Das,103005,"136, Cross St, New Delhi, Delhi",193165,oliver.das@yahoo.com,+91-8401980073,1985-05-15,2006-03-28,M,1158660.7,Platinum,30338.3,583399.26,
Ananya,M,Dasgupta,103312,"94, MG Road, Jaipur, Rajasthan",847586,ananya.dasgupta@yahoo.com,4808721205,1979-02-11,2016-07-23,female,1297186.05,Bronze,44696.83,290929.82,n
Amit,,Iyer,102517,"21, Sector 18, Hyderabad, Telangana",BdBefb,amit.iyer@yahoo.com,17838 69701,1986-08-06,2003-02-22,M,1821778.05,Occasional,26685.0,154968.88,1
Sara,Kr,Kumar,102321,"108, MG Road, Chennai, Tamil Nadu",317367,sara.kumar@corporate.co,71106 16512,1997-03-24,2017-02-17,M,84812.91,Gold,35403.48,328336.01,N/A
David,,Nair,104182,"39, Cross St PO Box 1718, Bengaluru, Karnataka",771217,david.nair@mail.biz,5989367677,1966-04-02,2009-07-19,Female,1950870.08,Platinum,21329.45,388086.8,Y
Noah,P,Kumar,103873,"186, 1st Main, Surat, Gujarat",263716,noah.kumar@mail.biz,0965467207,1991-06-16,2013-07-23,,1724574.76,Gold,24955.48,435739.39,Yes
CARLOS,V,Dasgupta,100865,"28, 1st Main, Hyderabad, Telangana",762026,carlos.dasgupta@gmail.com,6106595896,1971-09-04,1962-03-30,male,1272612.99,New,49504.29,886976.27,N
Oliver,,Sharma',101466,"234, Station Rd, New Delhi, Delhi",792420,oliver.sharma'@hotmail.com,1897039748,1967-04-04,2017-08-17,F,123810.16,Gold,17749.94,246786.19,N/A
Fatima,Na,Dasgupta,102090,"88, 1st Main, Mumbai, Maharashtra",180419,Fatima87@gmail.com,77781 38054,1969-02-25,2010-04-15,F,54784.84,Platinum,17605.95,145352.93,No
 Priya ,Kr,Brown,102458,"166, Station Rd, Pune, Maharashtra",452390,priya.brown@yahoo.com,30886 77177,1980-04-07,2008-10-24,F,1162020.66,New,2437.95,15154.18,N
Oliver,A,Khan,103284,"236, Park Street PO Box 4088, Surat, Gujarat",844617,oliver.khan@gmail.com,4406823201,1999-01-21,2015-10-20,Female,1589158.75,Platinum,15910.42,287387.83,N
Sowmyaé,L,Lee,104618,"166, Industrial Area, Surat, Gujarat",963588,sowmyaé.lee@gmail.com,46975 32977,1961-09-18,2010-05-22,Female,919734.84,Silver,13771.02,187843.81,maybe
Priya,P,Lee,101174,"146, Station Rd, Kolkata, West Bengal",564557,Priya55@example.com,+91-3915783178,1964-04-22,2020-11-01,F,771855.79,Gold,5834.14,12248.19,FALSE
Aarav,P,Patel,104043,"247, MG Road, Chandigarh, Punjab",645602,aarav.patel@mail.biz,3901812073,1972-11-28,1991-10-24,F,518568.27,Occasional,7113.73,141695.65,FALSE
Noah,R,Lee,101435,"189, Park Street, Chennai, Tamil Nadu",187631,noah.leemail.biz,2143850750,1997-08-19,2015-09-09,F,1574391.81,Platinum,23069.56,159997.44,No
Sara,,Fernandez,100902,"238, Sector 18, New Delhi, Delhi",636782,sara.fernandez@mail.biz,2625474050,1950-12-06,1984-08-14,M,172259.93,Platinum,-23266.12,-358583.49,FALSE
Naveen,Na,Singh,101455,"200, Temple Rd, Jaipur, Rajasthan",628494,naveen.singh@corporate.co,31730 48267,1962-11-16,2002-04-23,M,287065.51,Platinum,24741.96,318393.72,
Noah,S,Thomas,102590,"45, Business Park, Chandigarh, Punjab",367524,noah.thomashotmail.com,+91-4030864838,1961-05-05,2018-04-04,F,993015.87,Loyal,29611.28,512945.37,TRUE
Mihael,Na,Wilson,100354,"245, Lake View, Chennai, Tamil Nadu",797135,mihaelwilson@examplecom,44471 48769,2005-12-04,2022-10-26,M,1312855.55,New,0.0,411.0,
Sowmya,L,Patel,103926,"184, Ring Road, New Delhi, Delhi",479016,sowmya.patel@yahoo.com,96393 08447,1949-03-06,1989-12-02,M,384873.06,Silver,17394.07,101466.21,1
John,,Dasgupta,103320,"163, Ring Road, Ahmedabad, Gujarat",446455,john.dasgupta@hotmail.com,5729300816,1995-02-05,2024-05-01,male,1598001.31,Occasional,39775.58,579979.27,
John,,Iyer,103167,"190, Church St, Mumbai, Maharashtra",567375,john.iyer@gmail.com,0154220606,1949-05-17,1985-01-04,male,329613.62,Silver,24935.83,90208.99,1
Aarav,,Brown,103235,"7, Business Park, Surat, Gujarat",757186,aarav.brown@yahoo.com,1931153699,1957-12-29,1990-08-29,M,1772158.74,Occasional,38310.56,380563.93,y
Ananya,B,Fernandez,100515,"33, Station Rd, Pune, Maharashtra",856018,ananya.fernandezhotmail.com,,1977-07-13,1998-03-28,F,1560619.7,Loyal,13121.87,51383.87,Y
Rohit,H,Brown,104659,"142, Park Street PO Box 6744, Chennai, Tamil Nadu",29096,rohit.brown@corporate.co,0849653987,1946-07-18,2022-12-27,M,1816660.52,New,49080.26,331341.25,N/A
Michael,,Smith,104991,"173, Temple Rd, Chandigarh, Punjab",351093,michael.smith@yahoo.com,54758 06893,1961-12-14,2016-03-01,female,690950.09,Loyal,13411.51,191255.95,1
Aarav,R,Nair,103958,"70, Industrial Area, New Delhi, Delhi",875277,aarav.nair@corporate.co,0511441642,1944-12-06,1964-08-18,M,277903.97,Silver,6686.68,100426.89,No
David,M,Fernandez,103764,"140, Business Park, Ahmedabad, Gujarat",7583567,david.fernandez@mail.biz,,2004-02-17,2024-04-05,male,1354472.48,Platinum,19037.45,134136.42,n
Meera,M,Das,100699,"244, 1st Main, New Delhi, Delhi",423989,meera.dascorporate.co,24302 89590,1961-11-16,1993-06-10,F,1406127.54,New,43263.62,170814.64,N/A
Amit,,Lee,102297,"90, Ring Road, Mumbai, Maharashtra",258090,amitlee@corporateco,06777 90214,1976-03-27,2009-12-12,F,1616924.86,Occasional,32142.19,42165.59,FALSE
atima,T,Thomas Jr.,102043,"66, Cross St, Pune, Maharashtra",862079,atima.thomas@corporate.co,6080208456,1974-03-10,2025-08-20,female,-25700.58,Bronze,24084.11,99701.44,
David,Devi,Dasgupta,101374,"157, 1st Main, Surat, Gujarat",668162,david.dasgupta@example.com,85738 60656,1980-10-07,2005-12-13,,1932723.54,Occasional,21129.34,54950.37,
Fatima,,Iyer,102553,"242, Business Park, Bengaluru, Karnataka",209631,fatima.iyer@gmail.com,0912675888,2007-03-29,2024-03-20,Male,1800928.02,Silver,12080.98,136667.27,Y
Amit,,Iyer,103629,"108, Park Street, Surat, Gujarat",865999,amit.iyer@hotmail.com,80969 14370,1983-04-11,2004-08-13,male,508473.45,Platinum,41075.3,383442.73,1
Rohit,K,Wang,101011,"147, Lake View, Hyderabad, Telangana",466334,rohit.wang@hotmail.com,9689779764,1992-09-10,2024-11-13,F,814720.29,Gold,49898.46,313298.97,No
Isha,K,Wang,102887,"147, Business Park PO Box 3633, New Delhi, Delhi",784481,isha.wang@example.com,9720846928,1968-02-05,2025-03-06,O,481675.96,Gold,43379.7,194128.41,No
Amit,S,Smith,104339,"27, Ring Road, New Delhi, Delhi",800083,,34948 65976,1966-04-11,1996-08-18,M,240954.21,Silver,6067.43,71932.59,y
Fatima,Devi,Patel,101300,"168, Sector 18, Jaipur, Rajasthan",372794,fatima.patel@gmail.com,8688969661,1957-12-16,2021-12-03,M,627846.42,Occasional,27490.41,452072.24,
 Priya ,Devi,Johnson,103628,"105, 1st Main, Hyderabad, Telangana",746702,priya.johnson@yahoo.com,0547651635,1996-11-10,2012-03-31,Male,1896973.33,Occasional,39114.65,633272.31,n
Meera,Devi,Gupta,103834,"133, Park Street, Kolkata, West Bengal",217052,Meera6@yahoo.com,+91-3078524306,1996-10-22,2018-08-15,Male,118560.84,Gold,48984.09,891599.91,
Lakshmi,L,Iyer,104598," 90, Cross St, Chennai, Tamil Nadu   ",411204,lakshmi.iyer@gmail.com,5931747538,1998-04-16,2019-04-25,female,688931.06,New,38084.56,98441.92,
Priya,Devi,Iyer,103823,"82, Church St, Ahmedabad, Gujarat",402183,priya.iyer@mail.biz,2315846052,1998-09-07,2016-02-11,female,1611525.43,New,24898.11,279332.51,1
Oliver,,Dasgupta,102159,"193, Ring Road, Kolkata, West Bengal",000000,oliver.dasgupta@example.com,77970 60177,1962-09-01,2013-04-05,F,1508422.57,New,2967.84,58467.5,N
Karthik,B,Khan,104384,"205, Industrial Area, Surat, Gujarat",8120915,karthik.khan@hotmail.com,7611952687,1975-08-13,1967-03-21,F,534540.49,Silver,1723.17,30692.86,Yes
John,Kr,Gupta,102560,"195, Temple Rd, Bengaluru, Karnataka",356941,john.gupta@hotmail.com,8623960894,2003-09-04,2023-05-09,M,945488.8,Occasional,-3907.91,-53175.03,maybe
Naveen,,Smith,103866,"207, Sector 18, Bengaluru, Karnataka",,naveen.smith@example.com,3466048013,2006-04-01,2023-12-28,Male,918370.54,New,32424.89,366375.94,
David,,Das,100148,"224, Park Street, Bengaluru, Karnataka",471890,david.das@corporate.co,4647530791,1947-04-28,1996-12-23,M,908555.3,Gold,27667.69,44834.16,N
Michael,,Khan,102890,"166, Lake View, Surat, Gujarat",186369,Michael6@hotmail.com,1879591467,1962-04-01,2005-10-07,F,1411137.19,Loyal,49189.67,537149.47,1
Priya,,Lee,104277,"233, Ring Road PO Box 1802, Kolkata, West Bengal",518824,priya.lee@hotmail.com,07525 40436,1947-05-26,1965-03-27,F,1493208.35,New,14413.18,19910.12,No
Lakshmi,A,Nair,104649,"9, Church St, Hyderabad, Telangana",259456,lakshmi.nair@mail.biz,+91-8892273903,1978-05-01,1994-03-10,Male,693473.42,Bronze,33604.37,380113.59,
Kumar,,Johnson,100530,"143, Business Park, Hyderabad, Telangana",520105,kumar.johnson@gmail.com,5641296308,1960-01-17,2007-07-09,F,118973.3,Bronze,49246.36,56178.54,
Isha,Kr,Wang,100986,"175, Sector 18, Pune, Maharashtra",331346,isha.wang@gmail.com,+91-9241300019,1996-08-28,2019-09-12,M,1177010.35,Occasional,38328.58,423885.96,0
Michael,K,Brown' Jr.,104198,"215, Station Rd, Kolkata, West Bengal",161416,michael.brown'@yahoo.com,8776001123,1997-12-06,2017-10-17,Male,1664981.89,Loyal,40733.57,250473.63,FALSE
Rohit,V,Johnson,104260,"200, MG Road PO Box 4895, Jaipur, Rajasthan",228805,rohit.johnson@yahoo.com,6046486221,1953-07-27,1952-10-02,Female,1143751.6,Loyal,35540.88,212879.6,No
Isha,,Lee,104285,"35, Church St, Bengaluru, Karnataka",924800,isha.leeyahoo.com,,1966-12-22,2017-05-22,female,253697646.39,Bronze,17505.91,140502.63,Yes
Isha,Devi,Johnson,104665,"218, Church St, Jaipur, Rajasthan",102350,isha.johnson@yahoo.com,93734 08211,1976-07-04,2015-03-30,M,959745.42,Occasional,23775.13,149374.96,FALSE
Michael,,Thomas,104573,"159, Temple Rd, Hyderabad, Telangana",518959,michael.thomas@hotmail.com,2896231818,1995-11-14,2012-09-07,M,703224.52,Occasional,25910.01,300124.11,FALSE
Michael,L,Das,CUST-RB8MVH,"108, Industrial Area, Ahmedabad, Gujarat",436142,michael.das@example.com,9028606486,1956-05-13,1991-01-16,Female,1258583.33,Silver,1198.17,8755.06,TRUE
Sneha,Na,Gonzalez,104732,"95, Lake View, Chandigarh, Punjab",373295,sneha.gonzalez@mail.biz,08633 75701,1895-11-22,1943-04-24,F,11673.04,Silver,38821.07,558108.93,1
Meera,K,Kumar,101941,"135, Temple Rd, Chennai, Tamil Nadu",329974,meera.kumar@example.com,6650262429,2004-09-16,2021-12-29,F,1716567.97,Loyal,9721.64,152056.64,N/A
Aarav,Kr,Johnson,102565,"184, Temple Rd, Mumbai, Maharashtra",787251,aarav.johnson@yahoo.com,74941 30446,1977-01-04,2021-05-23,M,1308585.11,Platinum,29743.55,595061.63,FALSE
Michael,Na,Iyer,103520,"230, Ring Road, Jaipur, Rajasthan",000000,michael.iyer@example.com,0390655649,2003-09-12,2024-12-24,F,1434605.23,Platinum,17848.97,213574.14,
 Oliver ,T,Nair,101292,"246, Cross St, Hyderabad, Telangana",170597,oliver.nair@hotmail.com,84062 76093,1949-02-09,1983-09-11,M,1677589.42,Occasional,23688.26,41965.05,N
Ananya,A,Dasgupta,100358,"180, MG Road, Jaipur, Rajasthan",145559,ananya.dasgupta@example.com,6350851627,1970-04-08,2009-03-05,Male,1324874.9,Silver,0.0,339.13,1
Kumar,V,Iyer,102842,"129, Cross St, Ahmedabad, Gujarat",768042,kumar.iyer@example.com,7509544789,1968-12-08,2005-03-26,female,1014163.15,Loyal,19507.1,299237.06,N
Lakshmi,,Dasgupta,102340,"177, MG Road, Chandigarh, Punjab",358314,lakshmi.dasgupta@mail.biz,+91-9647158968,2006-07-15,2021-09-26,M,1223362.81,Gold,7312.94,113855.06,
Liu,,Dasgupta,103112,"179, Cross St, Chandigarh, Punjab",323535,Liu25@gmail.com,0553086010,1991-10-03,2016-04-08,F,1691373.74,Silver,0.0,327.06,0
Raj,,Lee,100006,"93, Industrial Area, Pune, Maharashtra",393308,Raj43@gmail.com,+91-6610395316,1997-12-26,2016-02-10,F,1981325.32,Loyal,25390.38,271479.15,Y
Rohit,S,Kumar,100329,"154, Sector 18 PO Box 5482, Kolkata, West Bengal",507964,rohit.kumar@gmail.com,71073 28960,1950-06-06,2016-03-09,F,431366479.73,New,3993.05,12442.68,n
Sowmya,V,Thomas,103401,"42, Sector 18, Kolkata, West Bengal",441632,sowmya.thomas@yahoo.com,6401567486,1989-11-25,2022-11-07,Female,574227.3,Platinum,10375.57,35682.33,N
Amit,S,Kumar,103951,"218, Church St, Chennai, Tamil Nadu",546595,amit.kumar@corporate.co,49954 03375,1951-09-28,1984-04-26,M,606312.93,New,39889.09,331117.92,N/A
 Liu ,A,Reddy,103891,"168, Temple Rd, Bengaluru, Karnataka",321412,liu.reddy@hotmail.com,+91-1343111395,1984-08-23,2009-06-02,Male,208543.01,Platinum,8584.8,157385.69,N
